2024-11-24T04:01:01.685028,FLOKI,FLOKI,0xcf0C122c6b73ff809C693DB761e7BaeBe62b6a2E,ethereum,uniswap,0.0002517,2.02,2511961.28,26283213.51,0xca7c2771D248dCBe09EABE0CE57A62e18dA178c0,1642898407000.0,No Pattern,Buy
2024-11-24T04:01:01.685028,FLOKI,FLOKI,0xfb5B838b6cfEEdC2873aB27866079AC55363D37E,bsc,pancakeswap,0.0002503,1.73,3384137.45,25560466.74,0x231d9e7181E8479A8B40930961e93E7ed798542C,1642940174000.0,No Pattern,Buy
2024-11-24T04:01:01.685028,FLOKI,FLOKI,0xfb5B838b6cfEEdC2873aB27866079AC55363D37E,bsc,apeswap,0.0002509,2.09,1579346.33,1167316.95,0xACC22e0Ff64E788e6AD569a57d130B9d957494dc,1659653048000.0,No Pattern,Buy
2024-11-24T04:01:01.685028,FLOKI,FLOKI,0xfb5B838b6cfEEdC2873aB27866079AC55363D37E,bsc,biswap,0.0002508,2.04,106600.72,915275.41,0xADBfE34e35EDb3D31F4Bd1AF5a513f4C57CDc5e9,1643022058000.0,No Pattern,Buy
2024-11-24T04:01:01.685028,FLOKI,FLOKI,1889681715,algorand,tinyman,0.0002551,5.27,5791.27,41536.53,TU2AKIQDT3TFXZFVQYYYDYYIEEXMQYNOHRRKFONCOAGYP7MYG62DUEKQRM,1717161645000.0,No Pattern,Buy
2024-11-24T04:01:01.685028,FLOKI,FLOKI,0xBf2C2a77Be1974853228EFB858e7e0547bbd686D,cronos,vvsfinance,0.0002498,2.12,6692.64,35387.43,0x3b3Ae49bDD1159909fE9c3E53F89Adf27C97D829,1683607005000.0,No Pattern,Buy
2024-11-24T04:01:01.685028,FLOKI,FLOKI,0xfb5B838b6cfEEdC2873aB27866079AC55363D37E,bsc,thena,0.0002507,2.56,11787.17,12114.84,0x5135c813d5f9d3624221b3BdBaC805339Fa5a591,,No Pattern,Buy
2024-11-24T04:01:02.934700,INU,INU,DbaSVQ87gQumixFumMHCrMKFpq5dSYNtKiVNDw3Vpump,solana,raydium,0.001388,0.08,212806.4,305903.98,81NWnbcpGzhgiioBUBfmTLmu1QHcCpthwYENPJK8QiWm,1720786243000.0,No Pattern,Buy
2024-11-24T04:01:02.934700,Polar Inu,POLAR ,GMBA3jpN1pzkQfFh8RSQ1rCT9qCaDLYMF51mtbWMpump,solana,raydium,0.0001596,52.92,4452817.42,58686.54,37mY5ZKasutqmEu1tFnhoLJrygJDWD2zHUauJrYguUYe,1732375956000.0,No Pattern,Buy
2024-11-24T04:01:02.934700,Koma Inu,KOMA,0xd5eaAaC47bD1993d661bc087E15dfb079a7f3C19,bsc,pancakeswap,0.05133,-5.93,716703.02,2091835.99,0x0eC12dB33551AFBa853b691B4EDf49196eA0e99A,1728223865000.0,No Pattern,Buy
2024-11-24T04:01:02.934700,COQINU,COQ,0x420FcA0121DC28039145009570975747295f2329,avalanche,traderjoe,0.000002126,4.85,2755527.02,4385924.79,0x41aB86EEcBd110a82cA602D032a461f453066F1E,1701957774000.0,No Pattern,Buy
2024-11-24T04:01:02.934700,HarryPotterObamaSonic10Inu,BITCOIN,0x72e4f9F808C49A2a61dE9C5896298920Dc4EEEa9,ethereum,uniswap,0.2725,17.26,2433021.3,14230055.89,0x0c30062368eEfB96bF3AdE1218E685306b8E89Fa,1683853799000.0,No Pattern,Buy
2024-11-24T04:01:02.934700,HarryPotterObamaSonic10Inu,BITCOIN,0x72e4f9F808C49A2a61dE9C5896298920Dc4EEEa9,ethereum,uniswap,0.2708,18.06,125549.14,107142.14,0x2cC846fFf0b08FB3bFfaD71f53a60B4b6E6d6482,1683700919000.0,No Pattern,Buy
2024-11-24T04:01:02.934700,No1 tiktok cat,puff,9DZvu8yahirm6NagRa7Cm484VbUwZYKRm3xvpMrbpump,solana,raydium,0.0006694,43.55,438777.51,164925.84,5Zx8b6oDWtWM39861T1YMnBS2EmDH7BR58GG8TiNuEDm,1727454922000.0,No Pattern,Buy
2024-11-24T04:01:02.934700,FANTOMSONICINU,fSONIC,0x05e31a691405d06708A355C029599c12d5da8b28,fantom,equalizer,906.12,22.47,71989.34,807302.27,0x767520fA98e1E24b3326fD42B24c9DCFCe8BcE14,,No Pattern,Buy
2024-11-24T04:01:02.934700,Kendu Inu,Kendu,0xaa95f26e30001251fb905d264Aa7b00eE9dF6C18,ethereum,uniswap,0.00002508,-15.2,510886.83,1068280.88,0xD9f2A7471d1998C69De5Cae6dF5d3f070F01DF9F,1708518803000.0,No Pattern,Buy
2024-11-24T04:01:02.934700,Any Inu,AI,0x2598c30330D5771AE9F983979209486aE26dE875,bsc,pancakeswap,0.00001006,12.56,40286.68,69249.77,0xBaCBeA108e060AeB3Aa4bD55bf46534BdDE6F6B7,1703946731000.0,No Pattern,Buy
2024-11-24T04:01:02.934700,Saitama Inu,SAITAMA,0x0000e3705d8735ee724a76F3440c0a7ea721eD00,ethereum,uniswap,0.004978,27.84,200308.46,279066.87,0xF3F4DfD1B442c2BaA4ef9D4d4CD4A4494EcFD845,1720552787000.0,No Pattern,Buy
2024-11-24T04:01:02.934700,Longinus,LGNS,0xeB51D9A39AD5EEF215dC0Bf39a8821ff804A0F01,polygon,quickswap,12.93,-13.99,1332787.84,1387175.99,0x882df4B0fB50a229C3B4124EB18c759911485bFb,1709742872000.0,No Pattern,Buy
2024-11-24T04:01:02.934700,First City in Mars,TERMINUS,0xCBdE0453d4E7D748077c1b0Ac2216C011DD2f406,ethereum,uniswap,0.2157,9.14,354164.56,1216494.51,0x6bCd2862522c0Ab45f4f9Fe693E36C791EDE0a42,1723670123000.0,No Pattern,Buy
2024-11-24T04:01:02.934700,VinuChain,VC,0x2Bf83D080d8Bc4715984e75E5b3D149805d11751,bsc,pancakeswap,0.02848,0.76,22749.29,243018.92,0xc6dDdcF94e53F8997DAb999a32A3AA8fd3F7F106,1697184355000.0,No Pattern,Buy
2024-11-24T04:01:02.934700,Marvin Inu,Marvin,0x85bEA4eE627B795A79583FcedE229E198aa57055,ethereum,uniswap,0.00002082,-10.33,308699.08,526063.66,0x9b49A32B76216eAd560d33076B3CAbc51dbFe0F0,1726041935000.0,No Pattern,Buy
2024-11-24T04:01:04.608331,ELON MUSK,ELON,S3UfdK2HQP41nr47dE7Uyjz4awaNyDy5u21ysW9hsVw,solana,raydium,0.00004173,-47.25,407541.15,31922.38,F6zM8vVZDmsxt8gCH7cii3pB7thdvMBhMDQeupEPGZT3,1732366797000.0,No Pattern,Buy
2024-11-24T04:01:04.608331,Elon,ELON,0x69420E3A3aa9E17Dea102Bb3a9b3B73dcDDB9528,ethereum,uniswap,0.000008661,-10.25,91425.06,1098488.09,0xD6b117076222D95A05032A99f10738103C60D64d,1713942215000.0,No Pattern,Buy
2024-11-24T04:01:04.608331,Elon Musk,ELON,BqYJQ6hVYxYzGrSbUyXy52oP6aFduq1PRxUVSrFtuDgz,solana,raydium,0.0008673,-28.22,154896.96,207118.65,ENHZBWtBvy6b6jUJBmctdUZGw2RYbZR4MzS6r9qC7YuC,1718004365000.0,No Pattern,Buy
2024-11-24T04:01:04.609339,First Buddy,ELON,2tT6482KB9rZ5SaXzrHQNYMNbpMdAFHQ3MJSFLiApump,solana,raydium,0.0001736,-16.28,8150.35,72118.76,AMWhhm6z6B44hUzz61QFuUsWAgCzFVxNWKV454qAUvRM,1731357788000.0,Steady Growth,Buy
2024-11-24T04:01:04.609339,Head of D.O.G.E,ELON,6D5yvcStTtDByiFgT8uZ9F8M4Q4mFfv83kZJiwSSpump,solana,raydium,0.00006696,-16.88,5666.89,41106.43,5ioj2E7ibSPJ1Vynv3YGM2H65iaJ9xzir56JLsrVRXVD,1731540539000.0,No Pattern,Buy
2024-11-24T04:01:07.000014,CARL,MOON,ASVGTsHoQM3M3BesKyR2BibNoxykHbeX1kittdykpump,solana,raydium,0.0001643,119.0,699062.36,60903.33,85wd5eL2UVujUL36a5nEQzrhrYWARqGZ3QN4gcycaLrJ,1732294393000.0,No Pattern,Buy
2024-11-24T04:01:07.000014,MOON,Moon,72pzypYmWeAbDXvmep8tBVeXpvcbrcvv6QKtS4T1btkF,solana,raydium,0.0009130,-2.52,41513.38,217874.5,4To4sD5AJNGGFdYfgg9Zab1HQ2hLbvu7Bc3vz8Cn7u5H,1724548090000.0,No Pattern,Buy
2024-11-24T04:01:07.000014,MOON,MOON,3ZvUPAegNgfWnTRfAhhkZkn4jn3XERxvSW3uQetmpump,solana,raydium,0.00003842,-67.67,178411.37,34241.71,CKLk2Twwrsu9QZYH95fzwcecFH4DQTfTE9u8ZiBSSVt6,1732232564000.0,No Pattern,Buy
2024-11-24T04:01:07.000014,Moonflow,MOON,0x46E2B5423F6ff46A8A35861EC9DAfF26af77AB9A,cronos,vvsfinance,0.0003863,-3.54,113903.59,205854.22,0x9E5a2f511Cfc1EB4a6be528437b9f2DdCaEF9975,1714494599000.0,No Pattern,Buy
2024-11-24T04:01:07.000014,moon,MOON,0xd2699f9fDdc04d262A819808F561c153098c2408,base,uniswap,0.0003547,-15.72,47686.29,93842.53,0x2fA6551D75B11c9111a292eAC25452506435425a,1732122481000.0,No Pattern,Buy
2024-11-24T04:01:07.000014,Moonflow,MOON,0x7AEfff599570dEC2F3DbBc2ACe3cb1F8206749eB,polygon,quickswap,0.0004094,3.41,14287.5,104949.31,0x9EC6021aEc19a555ce3C8e3367212d9812c9Aa24,1706292606000.0,No Pattern,Buy
2024-11-24T04:01:07.000014,MOON Credits,MOON,0x663Ca4A6608ba72b07Badc02148E1E55f7Cdb51a,base,uniswap,0.001134,-18.14,14515.91,225169.08,0xe8e42Ee9098da758b79DB591aC500dcfaAd53751,1728077651000.0,No Pattern,Buy
